sigungu,bunji,bonbun,bubun,buildingname,type,area,contract_year_month,contract_day,bondfee,rentmoney,floor,buildyear,address
전라남도 여수시 미평동,696-12,0696,0012,뜰안애,전세,30.14,202009,12,5000,0,2,2013,미평9길 11
전라남도 여수시 미평동,669-1,0669,0001,로얄빌(원룸),월세,22.465,202009,2,200,35,2,2013,미평3길 58-2
전라남도 여수시 봉계동,32-29,0032,0029,아름빌라,전세,60.72,202009,23,4500,0,4,2014,좌수영로 682-19
전라남도 여수시 주삼동,1027,1027,0000,파인빌리지,전세,28.25,202009,8,10000,0,2,2020,주삼덕양로 189
전라남도 영광군 영광읍 교촌리,164,0164,0000,노블시티,전세,84.34,202009,23,20000,0,4,2020,물무로 148
전라남도 영암군 신북면 월평리,28-5,0028,0005,(28-5),전세,84.4984,202009,5,7000,0,4,2017,간은정로 18-41
전라남도 영암군 영암읍 남풍리,71,0071,0000,가인,월세,84.66,202009,23,2000,40,2,2011,남풍문길 7
전라남도 영암군 영암읍 남풍리,80-1,0080,0001,지브로B,월세,45.18,202009,17,300,25,4,2011,남문로 57
전라남도 영암군 영암읍 서남리,125,0125,0000,우진레디앙스,전세,59.971,202009,15,12000,0,4,2020,농암로 36
전라남도 장흥군 장흥읍 건산리,683-1,0683,0001,장미주택(BC),월세,54.8,202009,15,1000,35,1,1983,북부로 20
전라남도 진도군 진도읍 동외리,598,0598,0000,벧엘빌라,전세,59.37,202009,24,4500,0,3,2000,동외4길 51
전라남도 해남군 해남읍 구교리,538-1,0538,0001,(538-1),월세,19.76,202009,20,500,33,3,2016,북부순환로 230
전라남도 화순군 화순읍 유천리,389-7,0389,0007,세종만연家,전세,67.6656,202009,24,18000,0,4,2018,유천길 25-1
전라북도 고창군 고창읍 교촌리,262-1,0262,0001,센트럴파크빌,전세,77.52,202009,7,16000,0,4,2019,향교길 20
전라북도 군산시 경장동,554-15,0554,0015,엘리트 경장 C,전세,25.4,202009,24,2700,0,4,2012,조촌2길 11
전라북도 군산시 구암동,358-9,0358,0009,(358-9),전세,55.8435,202009,21,9000,0,3,2019,외산3길 11-1
전라북도 군산시 나운동,732-5,0732,0005,숲이든빌리지,전세,105.8106,202009,25,9000,0,3,2005,나운우회로 36
전라북도 남원시 쌍교동,16-13,0016,0013,(16-13),전세,47.72,202009,11,7000,0,5,2018,비석길 16
전라북도 남원시 쌍교동,16-13,0016,0013,(16-13),전세,47.72,202009,11,7000,0,5,2018,비석길 16
전라북도 남원시 월락동,662,0662,0000,남원 월락 해뜨레베스티움,월세,84.906,202009,2,2000,70,2,2020,오들로 65
전라북도 남원시 월락동,662,0662,0000,남원 월락 해뜨레베스티움,전세,84.906,202009,11,24930,0,2,2020,오들로 65
전라북도 부안군 부안읍 서외리,313-1,0313,0001,청아빌,전세,54.72,202009,23,3500,0,1,1985,향교길 12
전라북도 순창군 순창읍 남계리,343-4,0343,0004,대석임대,월세,27,202009,14,1500,30,3,1999,순창10길 44
전라북도 익산시 동산동,660-1,0660,0001,동산이너빌C,전세,52.9202,202009,14,5240,0,2,2013,서동로24길 35
전라북도 익산시 모현동1가,249-3,0249,0003,해비치누리마루,전세,37.395,202009,5,5500,0,2,2012,배산로10길 26
전라북도 익산시 모현동1가,249-3,0249,0003,해비치누리마루,전세,37.395,202009,5,5500,0,4,2012,배산로10길 26
전라북도 익산시 모현동2가,30-3,0030,0003,노블타운,전세,70.79,202009,15,13000,0,2,2013,동서로 149
전라북도 익산시 신동,784-2,0784,0002,미도주택(A),전세,65.7,202009,26,7000,0,3,1985,익산대로60길 39
전라북도 익산시 신동,785-23,0785,0023,아이스토리,월세,21.19,202009,25,500,50,2,2020,동서로13길 20
전라북도 익산시 신동,777-7,0777,0007,에덴(B),월세,60.04,202009,29,300,28,3,1983,무왕로10길 25
전라북도 익산시 신동,783-1,0783,0001,호남,월세,64.53,202009,19,1000,45,2,1985,익산대로60길 38
전라북도 익산시 신용동,321-14,0321,0014,대연베스티아,전세,72.75,202009,17,15000,0,2,2019,익산대로33길 16
전라북도 익산시 신용동,321-14,0321,0014,대연베스티아,전세,72.75,202009,24,15000,0,2,2019,익산대로33길 16
전라북도 익산시 팔봉동,222,0222,0000,리즈빌,전세,65.784,202009,13,10000,0,5,2016,무왕로32길 14
전라북도 임실군 관촌면 관촌리,344,0344,0000,으뜸빌라,월세,58.97,202009,5,1000,30,1,2013,사선1길 7
전라북도 전주덕진구 금암동,1547-23,1547,0023,도시형생활주택(20세대),전세,16.594,202009,4,4000,0,4,2012,백제대로 621-1
전라북도 전주덕진구 금암동,728-74,0728,0074,만인빌라(B),전세,31.4,202009,24,4000,0,4,2003,금암1길 6-3
전라북도 전주덕진구 금암동,728-230,0728,0230,영광주택,전세,18.24,202009,6,2500,0,4,2002,금암1길 6-4
전라북도 전주덕진구 금암동,728-230,0728,0230,영광주택,전세,18.24,202009,6,2500,0,4,2002,금암1길 6-4
전라북도 전주덕진구 송천동1가,424-3,0424,0003,삼진주택,월세,59.49,202009,10,1000,20,2,1984,송천로 55
전라북도 전주덕진구 여의동2가,664-66,0664,0066,신천빌라C,월세,51.48,202009,7,211,3,1,1990, 39
전라북도 전주덕진구 인후동1가,763-8,0763,0008,나라주택,전세,17.88,202009,8,4000,0,2,2003,안골1길 11-2
전라북도 전주덕진구 인후동1가,776-7,0776,0007,상아주택B동,월세,40.38,202009,13,300,25,2,2002,팽나무4길 26-6
전라북도 전주덕진구 진북동,988-3,0988,0003,어은빌라,전세,46.8,202009,28,2800,0,2,2003,어은로 126
전라북도 전주덕진구 진북동,322-322,0322,0322,중전주택B,월세,110.52,202009,14,3000,30,3,1987,반촌6길 2
전라북도 전주완산구 삼천동1가,455-4,0455,0004,삼천리버빌101102동,전세,59.89,202009,25,8460,0,5,2014,삼천천변3길 44-38
전라북도 전주완산구 중화산동2가,24-3,0024,0003,그린빌라,월세,28.16,202009,20,100,27,1,2003,선너머2길 26-5
전라북도 전주완산구 중화산동2가,260,0260,0000,프레스티지힐,월세,71.79,202009,5,2000,55,3,2016,영선로 14-19
전라북도 전주완산구 평화동1가,498,0498,0000,가원평화더힐,월세,84.9825,202009,7,5000,40,3,2017,덕적골1길 70
전라북도 전주완산구 효자동1가,59-15,0059,0015,대우,월세,89.49,202009,1,2000,30,2,1991,안행로 114
전라북도 전주완산구 효자동1가,325,0325,0000,부광,월세,49.5,202009,5,3000,10,1,1983,백제대로 165-24
제주특별자치도 서귀포시 강정동,1423-20,1423,0020,강정 코아루 더 테라스 블루아,전세,84.3407,202009,14,20500,0,3,2017,신서로 85
제주특별자치도 서귀포시 강정동,5669,5669,0000,강정코아루더테라스블루아조은파트너스,전세,84.3407,202009,3,23000,0,1,2017,신서로 87
제주특별자치도 서귀포시 강정동,5669,5669,0000,강정코아루더테라스블루아조은파트너스,전세,84.3407,202009,3,23000,0,1,2017,신서로 87
제주특별자치도 서귀포시 강정동,177,0177,0000,대림한숲빌라,전세,95.48,202009,25,21000,0,3,1995,신서귀로97번길 87
제주특별자치도 서귀포시 강정동,5670,5670,0000,서귀포강정코아루2차,전세,84.9198,202009,1,14000,0,3,2019,일주서로 149
제주특별자치도 서귀포시 강정동,5670,5670,0000,서귀포강정코아루2차,전세,84.9198,202009,4,14000,0,1,2019,일주서로 149
