"sigungu","bungi","bonbun","bubun","buildingName","area","daejiarea","dealyearmonth","dealDay","dealAmount","floor","buildYear","roadname"
"인천광역시 미추홀구 주안동","1063-4","1063","0004","플러스캐슬","59.96","29.84","202009","28","12,000","4","2008","인주대로496번길 42"
"인천광역시 미추홀구 주안동","592-9","0592","0009","하나빌리지","36.83","22.33","202009","1","10,500","4","2002","남주길69번길 39-63"
"인천광역시 미추홀구 주안동","552-24","0552","0024","하나스위트빌","38.25","21.36","202009","20","7,000","5","2002","한나루로564번길 79"
"인천광역시 미추홀구 주안동","1499-6","1499","0006","한마음씨티빌3동","39.88","19.01","202009","24","9,300","2","2002","인하로329번길 10-34"
"인천광역시 미추홀구 주안동","220-3","0220","0003","한샘빌라","48.87","20.09","202009","20","6,000","2","1995","석바위로53번길 39"
"인천광역시 미추홀구 주안동","804-29","0804","0029","한솔리치빌","44.59","31.48","202009","21","12,300","2","2009","한나루로490번길 15"
"인천광역시 미추홀구 주안동","579-2","0579","0002","현대하우스","34.165","23.03","202009","14","9,350","2","2013","수봉로182번길 42-12"
"인천광역시 미추홀구 주안동","1343-165","1343","0165","호화빌라(B동)","51.99","16.63","202009","21","8,500","2","1997","신기길 42-14"
"인천광역시 미추홀구 주안동","491-6","0491","0006","황토빌리지B동","47.12","31.06","202009","11","16,800","1","2002","남주길 165"
"인천광역시 미추홀구 주안동","202-1","0202","0001","힐탑플러스","59.66","8.25","202009","15","17,500","12","2016","주안서로 18"
"인천광역시 미추홀구 학익동","329-32","0329","0032","그린하이트","43.09","21.25","202009","2","19,500","4","2002","한나루로411번길 84"
"인천광역시 미추홀구 학익동","306-7","0306","0007","꿈앤가","54.52","27.23","202009","23","10,500","3","2011","한나루로433번길 28"
"인천광역시 미추홀구 학익동","312-154","0312","0154","대광아트빌라(312-154)","31.86","10.43","202009","21","15,000","3","1996","재넘이길29번길 62"
"인천광역시 미추홀구 학익동","322-25","0322","0025","대성주택","51.21","37.74","202009","17","17,500","5","2001","소성로103번길 21-30"
"인천광역시 미추홀구 학익동","100-1","0100","0001","백학맨션","56.32","27.99","202009","20","10,000","-1","1995","매소홀로438번길 35-24"
"인천광역시 미추홀구 학익동","36-57","0036","0057","삼우주택3동,4동","37.38","25.15","202009","8","5,500","4","1994","학익소로61번길 14"
"인천광역시 미추홀구 학익동","36-11","0036","0011","삼우주택7동","37.13","22.85","202009","21","5,000","4","1994","학익소로61번길 6"
"인천광역시 미추홀구 학익동","260-28","0260","0028","성주그린빌","43.19","22.09","202009","9","9,600","1","2002","소성로135번길 10"
"인천광역시 미추홀구 학익동","710-5","0710","0005","은혜쉐르빌A동","35.02","22.76","202009","10","9,900","2","2002","한나루로341번길 114"
"인천광역시 미추홀구 학익동","679-11","0679","0011","중부빌라(679-11)","50.43","23.84","202009","4","6,500","-1","1996","매소홀로428번길 25-29"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","53.4544","30.25","202009","16","15,981","2","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","79.2603","44.85","202009","16","22,785","2","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","78.5936","44.47","202009","16","22,594","2","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","72.3358","40.93","202009","16","20,795","3","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","73.7631","41.74","202009","16","21,205","3","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","68.9315","39.01","202009","16","19,816","3","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","56.8637","32.18","202009","16","17,001","4","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","60.6725","34.33","202009","16","17,965","3","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","59.7541","33.81","202009","16","17,693","4","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","60.6725","34.33","202009","16","17,965","4","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","56.0889","31.74","202009","16","16,769","4","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","60.1447","34.03","202009","16","17,809","4","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","57.8818","32.75","202009","16","17,305","4","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","78.5936","44.47","202009","16","22,594","3","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","79.2603","44.85","202009","16","22,785","3","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","53.4544","30.25","202009","16","15,981","3","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","60.6725","34.33","202009","16","17,965","2","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","65.7812","37.22","202009","16","18,910","4","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","73.7631","41.74","202009","16","21,205","2","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","72.3358","40.93","202009","16","20,795","2","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","54.3366","30.75","202009","16","16,245","5","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","70.4879","39.89","202009","16","20,264","5","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","51.0716","28.9","202009","16","15,269","5","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","48.6392","27.52","202009","16","14,542","5","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","54.1248","30.63","202009","16","16,182","5","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","72.5502","41.05","202009","16","20,856","5","2020","재넘이길19번길 15"
"인천광역시 미추홀구 학익동","303-10","0303","0010","하늘채","68.9315","39.01","202009","16","19,816","2","2020","재넘이길19번길 15"
"인천광역시 부평구 갈산동","68-19","0068","0019","다우빌라","47.92","28.71","202009","2","5,000","-1","1995","주부토로262번길 19-46"
"인천광역시 부평구 갈산동","171-33","0171","0033","대산로얄타운(15,16동)","53.34","30.51","202009","2","11,500","2","1995","평천로306번길 13-24"
"인천광역시 부평구 갈산동","171-33","0171","0033","대산로얄타운(15,16동)","54.96","31.44","202009","7","11,700","4","1995","평천로306번길 13-22"
"인천광역시 부평구 갈산동","171-34","0171","0034","대산로얄타운(17,18)","53.34","30.51","202009","23","12,500","3","1995","평천로306번길 13-16"
"인천광역시 부평구 갈산동","171-4","0171","0004","대산로얄타운(1동)","51.15","27.01","202009","9","11,000","4","1995","평천로306번길 13-3"
"인천광역시 부평구 갈산동","171-28","0171","0028","대산로얄타운(7동)","44.19","29.27","202009","8","12,500","3","1995","주부토로235번길 13"
"인천광역시 부평구 갈산동","176-17","0176","0017","대우빌라(3동)","27.45","15.9","202009","7","8,500","4","1993","평천로306번길 20"
"인천광역시 부평구 갈산동","176-17","0176","0017","대우빌라(3동)","35.04","20.3","202009","15","10,700","3","1993","평천로306번길 20"
"인천광역시 부평구 갈산동","180-1","0180","0001","대원빌라(101,102동)","59.74","35.83","202009","12","12,300","2","1994","부평대로260번길 17"
"인천광역시 부평구 갈산동","169-27","0169","0027","대훈탑스빌(101동)","44.02","18","202009","12","8,000","5","2001","평천로 325"
"인천광역시 부평구 갈산동","169-25","0169","0025","대훈탑스빌(105동)","55.75","18.87","202009","12","12,500","5","2001","평천로 323-1"
"인천광역시 부평구 갈산동","19-6","0019","0006","동원주택(3동)","57.34","28.02","202009","18","12,000","3","2001","장제로381번길 28-1"
"인천광역시 부평구 갈산동","6-7","0006","0007","삼호빌라","39.67","23.37","202009","2","8,000","4","1995","새갈로 43"
"인천광역시 부평구 갈산동","182-7","0182","0007","세종빌리지(11동)","35.96","18.99","202009","13","11,500","4","1992","굴포로5번길 47-5"
"인천광역시 부평구 갈산동","181-17","0181","0017","세종빌리지(18,19동)","39.91","21.87","202009","14","6,500","-1","1993","부평대로260번길 13-7"
"인천광역시 부평구 갈산동","34-8","0034","0008","시온하이츠(1동)","72.94","35.92","202009","10","12,500","4","2003","장제로373번길 13"
"인천광역시 부평구 갈산동","118-2","0118","0002","우덕빌라(나동)","37.94","23.74","202009","24","9,500","4","1995","갈산로 4"
"인천광역시 부평구 갈산동","33-4","0033","0004","위더스빌","32.54","23.41","202009","16","13,500","3","2015","장제로373번길 7"
"인천광역시 부평구 갈산동","33-4","0033","0004","위더스빌","37.47","26.96","202009","24","17,500","3","2015","장제로373번길 7"
"인천광역시 부평구 갈산동","29-26","0029","0026","진성아트빌(A,B동)","59.67","30.7","202009","7","15,500","2","2001","새갈로 14-2"
"인천광역시 부평구 갈산동","111-12","0111","0012","파랑새아트빌","34.18","16.31","202009","21","9,700","2","2000","주부토로277번길 5"
"인천광역시 부평구 갈산동","66-4","0066","0004","한성무지개(다동)","36.3","28.5","202009","17","10,000","3","1991","주부토로 286-1"
"인천광역시 부평구 갈산동","66-9","0066","0009","한주빌라(가동)","36.49","25.5","202009","17","6,000","2","1991","주부토로280번길 6"
"인천광역시 부평구 갈산동","66-9","0066","0009","한주빌라(가동)","36.49","25.5","202009","23","7,700","3","1991","주부토로280번길 6"
"인천광역시 부평구 부개동","16-68","0016","0068","(16-68)","45.56","23.03","202009","25","15,500","4","2009","장제로160번길 68"
"인천광역시 부평구 부개동","274-12","0274","0012","(274-12)","52.95","24.99","202009","13","13,800","4","2006","수변로9번길 67"
"인천광역시 부평구 부개동","148-21","0148","0021","LG드림빌 2동","29.28","12.53","202009","14","8,300","4","2002","동수천로 45-12"
"인천광역시 부평구 부개동","120-515","0120","0515","거보맨션103","38.57","18.69","202009","1","12,000","2","2001","수변로85번길 44"
"인천광역시 부평구 부개동","12-290","0012","0290","건우빌라(A동)","39.38","23.45","202009","2","8,000","1","1993","길주남로 137-22"
"인천광역시 부평구 부개동","120-534","0120","0534","경부에이스빌4동","31.94","17.95","202009","16","11,500","4","2001","부평문화로197번길 6-3"
"인천광역시 부평구 부개동","305-16","0305","0016","그린힐타운 A","33.87","13.63","202009","16","8,300","2","2001","수변로10번길 7"
"인천광역시 부평구 부개동","23-33","0023","0033","금화테크빌(D동)","59.58","26.08","202009","22","12,500","1","2001","충선로 137"
"인천광역시 부평구 부개동","16-107","0016","0107","남양빌라(A동)","37.835","23.89","202009","19","10,000","1","1990","부흥북로108번길 19-8"
"인천광역시 부평구 부개동","139-53","0139","0053","대광빌라(나,다)","41.14","34.59","202009","9","10,000","2","1990","충선로 37-5"
"인천광역시 부평구 부개동","229-17","0229","0017","대진빌라 3동","37.095","34.25","202009","17","6,800","2","1990","장제로28번길 60-1"
"인천광역시 부평구 부개동","223-3","0223","0003","대진빌라(다동)","38.985","35.23","202009","22","8,000","1","1989","경인로1013번길 17"
"인천광역시 부평구 부개동","249-2","0249","0002","대창스페이스빌(249-2)","46.3","26.71","202009","18","16,000","5","2009","동수로 145"
"인천광역시 부평구 부개동","271-55","0271","0055","덕성빌라 3동","53.535","25.8","202009","3","10,500","2","1992","수변로19번길 95"
"인천광역시 부평구 부개동","63-40","0063","0040","모라추빌라","67.48","40.18","202009","1","13,800","4","2002","충선로 124-43"
