no,city,gugun,dong,bungi,bonbun,bubun,buildingName,area,daejiarea,dealyearmonth,dealDay,dealAmount,floor,buildYear,roadname
1442,서울특별시,노원구,상계동,149-2,149,2,현대베스트빌,31.91,17.11,202009,3,"10,000",5,2008,한글비석로24다길 67
1443,서울특별시,노원구,상계동,111-222,111,222,홍진그린빌라8차,54.48,18.42,202009,16,"40,860",2,1997,상계로35길 40
1444,서울특별시,노원구,월계동,534-39,534,39,(534-39),56.98,44.12,202009,21,"33,100",4,2020,월계로44가길 43-1
1445,서울특별시,노원구,월계동,534-39,534,39,(534-39),46.21,35.78,202009,21,"26,850",5,2020,월계로44가길 43-1
1446,서울특별시,노원구,월계동,534-39,534,39,(534-39),37.85,29.31,202009,21,"23,100",5,2020,월계로44가길 43-1
1447,서울특별시,노원구,월계동,534-39,534,39,(534-39),52.02,40.29,202009,21,"29,650",5,2020,월계로44가길 43-1
1448,서울특별시,노원구,월계동,534-39,534,39,(534-39),46.21,35.78,202009,21,"26,950",2,2020,월계로44가길 43-1
1449,서울특별시,노원구,월계동,534-39,534,39,(534-39),52.02,40.29,202009,21,"29,950",4,2020,월계로44가길 43-1
1450,서울특별시,노원구,월계동,534-39,534,39,(534-39),46.21,35.78,202009,21,"27,100",4,2020,월계로44가길 43-1
1451,서울특별시,노원구,월계동,534-39,534,39,(534-39),56.98,44.12,202009,21,"33,100",3,2020,월계로44가길 43-1
1452,서울특별시,노원구,월계동,534-39,534,39,(534-39),52.02,40.29,202009,21,"29,950",3,2020,월계로44가길 43-1
1453,서울특별시,노원구,월계동,534-39,534,39,(534-39),37.85,29.31,202009,21,"23,350",3,2020,월계로44가길 43-1
1454,서울특별시,노원구,월계동,534-39,534,39,(534-39),56.98,44.12,202009,21,"32,750",5,2020,월계로44가길 43-1
1455,서울특별시,노원구,월계동,534-39,534,39,(534-39),46.21,35.78,202009,21,"27,100",3,2020,월계로44가길 43-1
1456,서울특별시,노원구,월계동,534-39,534,39,(534-39),56.98,44.12,202009,21,"32,950",2,2020,월계로44가길 43-1
1457,서울특별시,노원구,월계동,534-39,534,39,(534-39),52.02,40.29,202009,21,"29,800",2,2020,월계로44가길 43-1
1458,서울특별시,노원구,월계동,534-39,534,39,(534-39),37.85,29.31,202009,21,"23,200",2,2020,월계로44가길 43-1
1459,서울특별시,노원구,월계동,534-39,534,39,(534-39),37.85,29.31,202009,21,"23,350",4,2020,월계로44가길 43-1
1460,서울특별시,노원구,월계동,877,877,0,(신)신우빌라,53.61,57.6,202009,5,"19,500",3,1988,우이천로 66
1461,서울특별시,노원구,월계동,475-23,475,23,두나빌라B동,45.87,23.74,202009,7,"17,200",3,1993,광운로2가길 9-8
1462,서울특별시,노원구,월계동,475-23,475,23,두나빌라B동,45.48,23.55,202009,20,"19,500",1,1993,광운로2가길 9-8
1463,서울특별시,노원구,월계동,534-211,534,211,영시티빌,54.45,24.2,202009,16,"20,000",3,1997,월계로44길 66
1464,서울특별시,노원구,월계동,911-8,911,8,운강빌라,34.61,15.08,202009,25,"9,300",1,1992,덕릉로60길 184-5
1465,서울특별시,노원구,월계동,465-5,465,5,정안하이츠,69.74,21.71,202009,28,"14,700",5,2004,광운로7길 5-6
1466,서울특별시,노원구,월계동,534-221,534,221,허니하우스,54.64,30.06,202009,3,"16,000",2,2003,월계로44가길 51-9
1467,서울특별시,노원구,중계동,90-26,90,26,동신 다가구(90-26),31.83,24.34,202009,12,"9,000",2,1995,중계로14바길 34
1468,서울특별시,노원구,중계동,Aug-75,75,8,동암빌라,42.93,30,202009,19,"9,000",-1,1992,중계로14마길 26
1469,서울특별시,노원구,중계동,90-34,90,34,산장아트빌라(90-34),49.58,31.76,202009,5,"7,300",-1,1992,중계로14바길 28
1470,서울특별시,노원구,중계동,451,451,0,새울센스빌,75.91,44.6,202009,5,"31,500",5,2009,한글비석로15길 14-26
1471,서울특별시,노원구,중계동,Nov-75,75,11,신성빌리지1차(신성빌리지B동),41.55,23.91,202009,15,"11,000",4,1997,중계로14마길 18
1472,서울특별시,노원구,중계동,41,41,0,중계현대하이츠,70.74,53.11,202009,19,"29,500",3,2007,중계로8나길 13
1473,서울특별시,노원구,중계동,134-1,134,1,청룡하이츠,53.97,52.8,202009,16,"20,800",2,1991,덕릉로90길 7
1474,서울특별시,노원구,하계동,Mar-65,65,3,정례빌라,47.66,19.36,202009,24,"12,000",1,1994,공릉로58바길 10
1475,서울특별시,도봉구,도봉동,421,421,0,(421-0),49.33,38.45,202009,22,"34,000",3,2020,도봉로173가길 18
1476,서울특별시,도봉구,도봉동,584-12,584,12,(584-12),41.58,31.88,202009,19,"5,850",-1,1989,도봉로173길 13-4
1477,서울특별시,도봉구,도봉동,584-16,584,16,(584-16),41.4,33.02,202009,19,"12,000",2,1989,도봉로171길 12-8
1478,서울특별시,도봉구,도봉동,585-8,585,8,(585-8),36.2,29.78,202009,14,"9,600",1,1988,도봉로173길 20-10
1479,서울특별시,도봉구,도봉동,616-29,616,29,(616-29),62.96,35.06,202009,29,"20,900",2,2012,도봉로155길 16
1480,서울특별시,도봉구,도봉동,623-28,623,28,(623-28),53.04,33.8,202009,1,"10,000",3,1991,도봉로152가길 58-10
1481,서울특별시,도봉구,도봉동,557-5,557,5,건영빌라,45.09,21.67,202009,2,"9,000",2,1993,도봉산3길 17-11
1482,서울특별시,도봉구,도봉동,624-120,624,120,남양빌라가동,36.32,30.67,202009,10,"9,900",1,1987,도봉로160길 10-3
1483,서울특별시,도봉구,도봉동,580-21,580,21,노블리안,59.54,33.4,202009,1,"23,000",3,2014,도봉로177가길 14
1484,서울특별시,도봉구,도봉동,432-1,432,1,노블타운하우스,62.96,56.28,202009,24,"33,000",4,2019,도봉로173다길 30
1485,서울특별시,도봉구,도봉동,562-10,562,10,동성빌라,33,22.26,202009,10,"4,500",1,1991,도봉로 883-8
1486,서울특별시,도봉구,도봉동,572-18,572,18,동일맨션(572-18),43.55,20.75,202009,14,"12,500",5,2002,도봉로181길 86-14
1487,서울특별시,도봉구,도봉동,569-6,569,6,라온파크빌A동,44.98,26.9,202009,25,"22,500",4,2018,도봉로183길 20-7
1488,서울특별시,도봉구,도봉동,570-1,570,1,명성스카이,29.25,19.79,202009,11,"15,000",2,2016,도봉로187길 31
1489,서울특별시,도봉구,도봉동,607-5,607,5,반석그린빌라6차,42.18,17.81,202009,17,"14,000",4,2001,시루봉로23가길 28
1490,서울특별시,도봉구,도봉동,95-18,95,18,보람주택,39.58,22.8,202009,24,"14,000",5,2003,마들로28길 25
1491,서울특별시,도봉구,도봉동,623-48,623,48,삼원주택,38.78,17.78,202009,7,"12,300",5,2001,도봉로152가길 52
1492,서울특별시,도봉구,도봉동,623-48,623,48,삼원주택,38.78,17.78,202009,15,"13,000",3,2001,도봉로152가길 52
1493,서울특별시,도봉구,도봉동,601-39,601,39,세광빌라,45.3,23.51,202009,10,"12,200",4,2002,도봉로169나길 109
1494,서울특별시,도봉구,도봉동,603-12,603,12,세광하이빌,47.22,19.35,202009,22,"10,500",4,2003,도봉로159길 11
1495,서울특별시,도봉구,도봉동,558-12,558,12,소망그랑빌,39.99,23.1,202009,26,"12,900",3,2008,도봉로187길 24-7
1496,서울특별시,도봉구,도봉동,198-1,198,1,예성빌라,68.2,52.75,202009,18,"14,200",3,1987,도봉로175길 14
1497,서울특별시,도봉구,도봉동,584-6,584,6,크루즈빌,29.64,18.83,202009,17,"20,000",4,2018,도봉로171길 12
1498,서울특별시,도봉구,도봉동,593-2,593,2,현대맨션,48.85,23.58,202009,24,"12,800",5,2002,도봉로169길 93
1499,서울특별시,도봉구,도봉동,576-26,576,26,화림빌라(576-26),49.94,24.29,202009,14,"11,900",4,1992,도봉로177길 80
1500,서울특별시,도봉구,방학동,620-30,620,30,(620-30),43.28,29,202009,24,"22,000",2,2016,도당로13바길 9
1501,서울특별시,도봉구,방학동,644-6,644,6,(644-6),65.76,40.01,202009,14,"19,300",2,2002,도당로13라길 86-3
1502,서울특별시,도봉구,방학동,437,437,0,7차 명성하이츠빌라,62.91,36.85,202009,7,"15,000",3,1996,시루봉로11길 21-5
1503,서울특별시,도봉구,방학동,632-65,632,65,대명빌라,39.1,23.4,202009,28,"16,500",3,2008,도당로13길 29-7
1504,서울특별시,도봉구,방학동,613,613,0,두예파크빌(B),58.8,22.48,202009,18,"15,600",2,2004,시루봉로13길 33
1505,서울특별시,도봉구,방학동,398-5,398,5,드림빌(398-5),39.84,33.61,202009,1,"22,800",4,2018,시루봉로15길 58-14
1506,서울특별시,도봉구,방학동,398-5,398,5,드림빌(398-5),35.37,29.89,202009,17,"21,500",4,2018,시루봉로15길 58-14
1507,서울특별시,도봉구,방학동,437-2,437,2,명성하이츠빌라,51.41,25.64,202009,21,"14,000",2,1995,시루봉로11길 21-3
1508,서울특별시,도봉구,방학동,437-2,437,2,명성하이츠빌라,33.6,16.76,202009,24,"7,000",4,1995,시루봉로11길 21-3
1509,서울특별시,도봉구,방학동,659-35,659,35,북한산팰리스,29.93,18.87,202009,19,"16,300",4,2015,도당로17길 4
1510,서울특별시,도봉구,방학동,650-38,650,38,신성아트빌,72.08,38.17,202009,5,"24,000",3,2003,도봉로151길 28-10
1511,서울특별시,도봉구,방학동,318-44,318,44,신우빌라1차,59.67,59.25,202009,2,"24,500",2,1986,방학로10길 39
1512,서울특별시,도봉구,방학동,318-44,318,44,신우빌라1차,59.67,59.25,202009,17,"25,500",3,1986,방학로10길 39
1513,서울특별시,도봉구,방학동,318-44,318,44,신우빌라1차,59.67,59.25,202009,27,"26,000",3,1986,방학로10길 39
1514,서울특별시,도봉구,방학동,565-16,565,16,신학빌라16,41.4,30.33,202009,15,"10,500",2,1989,방학로17길 15-13
1515,서울특별시,도봉구,방학동,605-39,605,39,우성힐스빌,29.769,17.77,202009,11,"12,400",4,2013,시루봉로17길 41
1516,서울특별시,도봉구,방학동,653-3,653,3,이화빌라(653-3),62.04,34.26,202009,5,"23,000",3,1992,도봉로 725
1517,서울특별시,도봉구,방학동,634-32,634,32,이화빌라A동(634-32),36.27,27.92,202009,14,"12,000",1,1990,도당로13나길 19
1518,서울특별시,도봉구,방학동,634-26,634,26,이화빌라D동,41.47,29.98,202009,1,"3,000",-1,1990,도당로13길 34-20
1519,서울특별시,도봉구,방학동,604-21,604,21,제이리아,55.03,34.05,202009,9,"14,400",5,2004,시루봉로15나길 15
1520,서울특별시,도봉구,방학동,438-5,438,5,청구타운 5동,63.44,42.19,202009,15,"16,500",2,1996,시루봉로11길 21-7
1521,서울특별시,도봉구,방학동,712-9,712,9,청아하이츠빌라 A동,43.1,18.86,202009,7,"13,800",2,1992,마들로 583
1522,서울특별시,도봉구,방학동,712-9,712,9,청아하이츠빌라 A동,43.1,18.86,202009,23,"11,900",1,1992,마들로 583
1523,서울특별시,도봉구,방학동,685-34,685,34,하나빌라(685-34),28.92,12.02,202009,2,"9,900",4,1992,방학로2가길 13
1524,서울특별시,도봉구,방학동,713-26,713,26,한솔팰리스,39.76,20,202009,21,"21,000",3,2014,방학로 56-9
1525,서울특별시,도봉구,방학동,725-35,725,35,현대빌라 A동,43.56,21.74,202009,7,"10,000",3,1994,마들로18길 65-3
1526,서울특별시,도봉구,방학동,408-7,408,7,현대빌라(가동),54.6,37.5,202009,14,"12,200",2,1987,시루봉로15길 88-24
1527,서울특별시,도봉구,방학동,693-44,693,44,현대월드빌(693-44),44.07,23.4,202009,3,"15,000",3,2001,방학로8길 13
1528,서울특별시,도봉구,방학동,694-27,694,27,흥진아트빌,57.88,27.69,202009,29,"16,000",3,2003,방학로8길 28
1529,서울특별시,도봉구,쌍문동,137-69,137,69,(137-69),34.32,15.38,202009,11,"6,000",-1,1991,노해로 219-12
1530,서울특별시,도봉구,쌍문동,81-337,81,337,(81-337),34.87,23.12,202009,1,"5,100",-1,1990,도봉로121길 60
1531,서울특별시,도봉구,쌍문동,315-63,315,63,공간행복,57.3,31.64,202009,3,"22,500",5,2008,노해로46길 26
1532,서울특별시,도봉구,쌍문동,315-237,315,237,금강골든맨션,46.64,19.96,202009,28,"13,900",2,1997,노해로44길 39
1533,서울특별시,도봉구,쌍문동,355-6,355,6,금강골든맨션(나동),41.74,27.01,202009,11,"12,000",1,1996,우이천로30길 37
1534,서울특별시,도봉구,쌍문동,137-198,137,198,대성테크노빌,59.73,23.5,202009,24,"18,700",2,2001,노해로 201-9
1535,서울특별시,도봉구,쌍문동,707-3,707,3,동양그린빌,56.46,25.78,202009,29,"16,800",3,2003,도봉로141길 13
1536,서울특별시,도봉구,쌍문동,494-9,494,9,목련빌라,60.6,56.74,202009,12,"16,000",1,1991,우이천로44길 7-18
1537,서울특별시,도봉구,쌍문동,724-14,724,14,백운에코빌,59.74,34.15,202009,25,"20,000",5,2011,우이천로 321
1538,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,47.3,27.72,202009,24,"26,500",3,2020,우이천로45길 10
1539,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,28.5,16.7,202009,24,"17,100",3,2020,우이천로45길 10
1540,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,58.6,34.34,202009,24,"34,600",4,2020,우이천로45길 10
1541,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,59.04,34.6,202009,24,"34,150",4,2020,우이천로45길 10
1542,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,42.6,24.96,202009,24,"24,350",5,2020,우이천로45길 10
1543,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,53.58,31.4,202009,24,"30,150",5,2020,우이천로45길 10
1544,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,53.8,31.53,202009,24,"29,500",2,2020,우이천로45길 10
1545,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,28.5,16.7,202009,24,"16,750",2,2020,우이천로45길 10
1546,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,46.78,27.41,202009,24,"25,450",2,2020,우이천로45길 10
1547,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,46.78,27.41,202009,24,"26,000",3,2020,우이천로45길 10
1548,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,47.3,27.72,202009,24,"25,900",2,2020,우이천로45길 10
1549,서울특별시,도봉구,쌍문동,498-70,498,70,부흥주택A동,53.8,31.53,202009,24,"29,950",3,2020,우이천로45길 10
1550,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,47.73,28.52,202009,24,"26,150",2,2020,우이천로45길 4
1551,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,47.73,28.52,202009,24,"26,750",3,2020,우이천로45길 4
1552,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,27.26,16.29,202009,24,"16,200",3,2020,우이천로45길 4
1553,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,47.64,28.47,202009,24,"26,500",3,2020,우이천로45길 4
1554,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,54.5,32.57,202009,24,"29,850",2,2020,우이천로45길 4
1555,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,27.26,16.29,202009,24,"15,800",2,2020,우이천로45길 4
1556,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,47.64,28.47,202009,24,"25,950",2,2020,우이천로45길 4
1557,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,42.89,25.63,202009,24,"24,800",5,2020,우이천로45길 4
1558,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,54.22,32.4,202009,24,"31,000",5,2020,우이천로45길 4
1559,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,57.25,34.21,202009,24,"33,750",4,2020,우이천로45길 4
1560,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,54.5,32.57,202009,24,"30,350",3,2020,우이천로45길 4
1561,서울특별시,도봉구,쌍문동,498-102,498,102,부흥주택B동,58.71,35.08,202009,24,"34,850",4,2020,우이천로45길 4
1562,서울특별시,도봉구,쌍문동,714-1,714,1,산내들빌라트,41.64,23.72,202009,18,"19,800",3,2010,도봉로139길 27
1563,서울특별시,도봉구,쌍문동,75-41,75,41,성우하이빌,63.56,34.67,202009,12,"18,000",3,2007,노해로59길 57
1564,서울특별시,도봉구,쌍문동,360-21,360,21,세겜빌라,34.31,14.76,202009,4,"7,950",4,1992,우이천로34가길 13
1565,서울특별시,도봉구,쌍문동,141-58,141,58,세영빌,58.86,29.98,202009,7,"22,650",2,2003,노해로60길 28
1566,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,56.1,33.47,202009,3,"31,150",3,2020,노해로44길 17-8
1567,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,53.72,34.93,202009,3,"30,450",4,2020,노해로44길 17-8
1568,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,58.74,34,202009,3,"32,500",4,2020,노해로44길 17-8
1569,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,59.58,36.11,202009,3,"32,750",3,2020,노해로44길 17-8
1570,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,55.72,34.93,202009,3,"31,250",3,2020,노해로44길 17-8
1571,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,56.61,34,202009,3,"31,750",3,2020,노해로44길 17-8
1572,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,46.5,34,202009,3,"27,000",5,2020,노해로44길 17-8
1573,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,54.5,35.6,202009,3,"30,750",4,2020,노해로44길 17-8
1574,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,52.51,33.77,202009,3,"30,050",3,2020,노해로44길 17-8
1575,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,55.22,34.31,202009,3,"31,150",3,2020,노해로44길 17-8
1576,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,57.63,25.23,202009,3,"31,700",5,2020,노해로44길 17-8
1577,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,57.63,26.81,202009,3,"31,700",4,2020,노해로44길 17-8
1578,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,57.63,31.83,202009,3,"31,700",3,2020,노해로44길 17-8
1579,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,57.63,31.83,202009,3,"31,050",2,2020,노해로44길 17-8
1580,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,56.1,33.47,202009,3,"30,550",2,2020,노해로44길 17-8
1581,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,41.82,34.93,202009,3,"24,800",5,2020,노해로44길 17-8
1582,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,47,28.19,202009,3,"27,300",5,2020,노해로44길 17-8
1583,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,41.63,25.35,202009,3,"24,700",5,2020,노해로44길 17-8
1584,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,52.51,33.77,202009,3,"29,450",2,2020,노해로44길 17-8
1585,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,44.23,32.56,202009,3,"26,100",4,2020,노해로44길 17-8
1586,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,55.22,34.31,202009,3,"30,500",2,2020,노해로44길 17-8
1587,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,56.1,28.49,202009,3,"31,150",5,2020,노해로44길 17-8
1588,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,56.61,34,202009,3,"31,150",2,2020,노해로44길 17-8
1589,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,59.58,36.11,202009,3,"32,100",2,2020,노해로44길 17-8
1590,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,55.72,34.93,202009,3,"30,650",2,2020,노해로44길 17-8
1591,서울특별시,도봉구,쌍문동,315-117,315,117,스마트빌,56.1,33.03,202009,3,"31,150",4,2020,노해로44길 17-8
1592,서울특별시,도봉구,쌍문동,315-86,315,86,신건영힐스빌,60.77,27.56,202009,4,"19,400",2,2001,노해로46길 14
1593,서울특별시,도봉구,쌍문동,460-235,460,235,씨티월드빌,57.34,26.8,202009,18,"16,000",3,2002,우이천로38길 49
1594,서울특별시,도봉구,쌍문동,533-43,533,43,예다음,57.14,43.44,202009,7,"30,500",4,2017,삼양로162가길 42-11
1595,서울특별시,도봉구,쌍문동,139-90,139,90,우림베스트빌8차,49.53,18.89,202009,15,"12,500",5,2008,도봉로117길 80
1596,서울특별시,도봉구,쌍문동,525-4,525,4,우림씨티빌,59.86,28.58,202009,2,"18,500",3,2002,삼양로162길 51-6
1597,서울특별시,도봉구,쌍문동,524-87,524,87,우이빌라2차,59.04,67.8,202009,1,"20,300",3,1985,우이천로48길 21
1598,서울특별시,도봉구,쌍문동,380-18,380,18,은행빌라A동,62.92,35.58,202009,14,"19,950",3,2008,노해로40길 23
1599,서울특별시,도봉구,쌍문동,503-57,503,57,은행주택(202동),43.69,25.13,202009,17,"29,300",5,2017,삼양로 574-16
1600,서울특별시,도봉구,쌍문동,98-94,98,94,청솔월드빌,65.58,39.73,202009,5,"22,500",3,2002,도봉로113길 17-11
1601,서울특별시,도봉구,쌍문동,494-22,494,22,청한빌라(494-22),148.89,167.3,202009,29,"51,300",2,1984,해등로 373
1602,서울특별시,도봉구,쌍문동,713-36,713,36,청호캐스빌,56.22,27.29,202009,7,"18,000",3,2001,방학로3길 80
1603,서울특별시,도봉구,쌍문동,531-17,531,17,충효그린타운,41.17,38.43,202009,24,"26,000",2,2017,해등로36길 20
1604,서울특별시,도봉구,쌍문동,360-2,360,2,토양하이츠빌라,41.94,18.08,202009,8,"11,000",1,1993,우이천로34길 20
1605,서울특별시,도봉구,쌍문동,137-83,137,83,트레스빌,43.5,25.08,202009,18,"20,000",2,2017,노해로 213-6
1606,서울특별시,도봉구,쌍문동,315-26,315,26,풀내음연립,77.41,39.3,202009,28,"24,400",1,2007,도봉로109길 46-11
1607,서울특별시,도봉구,쌍문동,497-8,497,8,필하우스,25.21,17.96,202009,5,"17,200",5,2016,우이천로45길 22-10
1608,서울특별시,도봉구,쌍문동,75-30,75,30,하나맨숀(75-30),70.27,35.28,202009,12,"18,650",3,2000,도봉로127길 31-6
1609,서울특별시,도봉구,쌍문동,531-9,531,9,해성빌라가동,36.16,21.96,202009,19,"7,000",-1,1990,삼양로162길 51-24
1610,서울특별시,도봉구,쌍문동,141-20,141,20,허브빌(141-20),45.09,29.45,202009,3,"16,500",4,2014,노해로60길 34-18
1611,서울특별시,도봉구,쌍문동,81-26,81,26,황금하이츠,42.97,23.56,202009,21,"14,900",2,2010,노해로59길 43
1612,서울특별시,도봉구,창동,449-89,449,89,(449-89),68.75,41.25,202009,21,"20,000",3,2011,덕릉로60길 9-4
1613,서울특별시,도봉구,창동,568-18,568,18,(568-18),46.11,30.54,202009,17,"17,500",2,1986,덕릉로60길 7-7
1614,서울특별시,도봉구,창동,568-18,568,18,(568-18),33.6,22.25,202009,18,"9,000",-1,1986,덕릉로60길 7-7
1615,서울특별시,도봉구,창동,568-18,568,18,(568-18),51.23,33.93,202009,18,"15,000",1,1986,덕릉로60길 7-7
1616,서울특별시,도봉구,창동,715-56,715,56,(715-56),54.12,34.8,202009,9,"14,000",1,1989,도봉로 568-36
1617,서울특별시,도봉구,창동,715-22,715,22,DH-D타워,28.68,12,202009,29,"23,000",4,2020,도봉로 568-28
1618,서울특별시,도봉구,창동,609-147,609,147,거성빌라,44.1,22.46,202009,5,"12,500",3,1992,도봉로104길 130-18
1619,서울특별시,도봉구,창동,609-147,609,147,거성빌라,44.1,22.46,202009,5,"12,500",3,1992,도봉로104길 130-18
1620,서울특별시,도봉구,창동,568-19,568,19,관동쉐르빌(568-19),31.68,15.04,202009,2,"8,900",4,2002,덕릉로60길 7-9
1621,서울특별시,도봉구,창동,601-60,601,60,금강,47.34,42,202009,11,"15,500",1,1976,덕릉로59나길 11
1622,서울특별시,도봉구,창동,621-58,621,58,금강하이빌,46.73,22.17,202009,23,"16,400",4,2003,도봉로108길 55-8
1623,서울특별시,도봉구,창동,601-63,601,63,금성빌라(601-63),50.22,24.41,202009,8,"12,000",2,1992,덕릉로59라길 13
1624,서울특별시,도봉구,창동,608-2,608,2,금호빌라,39.62,16.73,202009,2,"8,500",-1,1996,도봉로108길 90
1625,서울특별시,도봉구,창동,663-6,663,6,나눔빌라A동,42.56,23.75,202009,4,"15,500",5,2009,도봉로110바길 77
1626,서울특별시,도봉구,창동,585-166,585,166,대도맨숀A,57.7,25.32,202009,3,"16,900",3,2000,덕릉로59자길 47
1627,서울특별시,도봉구,창동,585-146,585,146,대도맨숀B,57.7,25.33,202009,19,"16,900",4,2000,덕릉로59자길 45
1628,서울특별시,도봉구,창동,547-24,547,24,대성아트빌,25.93,15.65,202009,25,"12,000",2,2014,우이천로 172-1
1629,서울특별시,도봉구,창동,676-9,676,9,대성아트빌라,52.05,24.23,202009,2,"13,000",4,1996,도봉로110길 93
1630,서울특별시,도봉구,창동,632-29,632,29,대원쉐르빌11차,47.35,23.33,202009,16,"32,000",4,2019,덕릉로59차길 34
1631,서울특별시,도봉구,창동,632-29,632,29,대원쉐르빌11차,41.91,20.65,202009,25,"28,500",3,2019,덕릉로59차길 34
1632,서울특별시,도봉구,창동,607-56,607,56,대원파크빌B동,47.1,22.65,202009,5,"19,500",6,2015,덕릉로63가길 5
1633,서울특별시,도봉구,창동,581-24,581,24,동성하이빌,76.05,38.68,202009,28,"24,000",2,2008,덕릉로59다길 19
1634,서울특별시,도봉구,창동,252,252,0,동아빌라,97.98,63.82,202009,15,"40,500",5,1997,노해로63다길 41
1635,서울특별시,도봉구,창동,578-69,578,69,동해홈타운2차,45.92,23.43,202009,14,"18,400",2,2012,덕릉로59다길 57
1636,서울특별시,도봉구,창동,623-102,623,102,리치빌102동,74.82,40.09,202009,19,"25,600",5,2009,도봉로110마길 35
1637,서울특별시,도봉구,창동,623-106,623,106,리치빌106동,72.03,40.13,202009,23,"29,500",3,2009,도봉로110마길 45
1638,서울특별시,도봉구,창동,621-8,621,8,"삼성그린빌(A,B동)",56.34,29.89,202009,10,"27,000",4,2012,도봉로110길 46
1639,서울특별시,도봉구,창동,593-27,593,27,삼양맨션2,30.02,20.36,202009,28,"11,800",4,1996,도봉로110라길 69-5
1640,서울특별시,도봉구,창동,356,356,0,삼익빌라,149.76,144.84,202009,17,"65,000",2,1994,해등로3길 63
1641,서울특별시,도봉구,창동,601-102,601,102,성우빌라,43.77,24.62,202009,11,"11,000",3,1994,덕릉로59아길 10
1642,서울특별시,도봉구,창동,828,828,0,성움스타팰리스,43.545,20.77,202009,1,"30,500",5,2015,도봉로110다길 38
1643,서울특별시,도봉구,창동,828,828,0,성움스타팰리스,43.545,20.77,202009,26,"29,200",7,2015,도봉로110다길 38
1644,서울특별시,도봉구,창동,596-31,596,31,"신도부테크(102,103동)",59.8,33.46,202009,22,"20,000",4,2011,덕릉로59아길 3
1645,서울특별시,도봉구,창동,578-87,578,87,신일파크빌,54.22,28.01,202009,22,"21,900",2,2011,덕릉로53길 28
1646,서울특별시,도봉구,창동,581-3,581,3,신창,48.6,42.4,202009,14,"16,000",1,1976,덕릉로59가길 17
1647,서울특별시,도봉구,창동,582-76,582,76,양지빌라트105,58.84,28.66,202009,8,"17,000",1,2000,덕릉로59바길 9
1648,서울특별시,도봉구,창동,582-81,582,81,양지빌라트110,60.86,28.85,202009,8,"17,700",2,2000,덕릉로59마길 10
1649,서울특별시,도봉구,창동,448-41,448,41,에버그린빌102,50.76,26.42,202009,26,"13,000",4,2003,덕릉로62길 31
1650,서울특별시,도봉구,창동,628-18,628,18,원산빌라(나),78.84,48.41,202009,16,"24,500",2,1998,도봉로104길 49-8
