no,city,gugun,dong,bunji,bonbun,bubun,buildingname,type,area,contract_year_month,contract_day,bondfee,rentmoney,floor,buildyear,address
222,서울특별시,강남구,역삼동,774-27,774,27,꿈꾸지오,전세,23.06,202009,5,26700,0,2,2018,언주로71길 19-3
223,서울특별시,강남구,역삼동,794-21,794,21,꿈꾸지오(794-21),전세,24.95,202009,4,31300,0,2,2019,논현로65길 37
224,서울특별시,강남구,역삼동,739-12,739,12,뉴현대빌라(739-12),전세,65.64,202009,11,50000,0,4,1998,테헤란로22길 27
225,서울특별시,강남구,역삼동,696-32,696,32,더원빌,전세,22.21,202009,29,27300,0,4,2016,테헤란로57길 26
226,서울특별시,강남구,역삼동,692-17,692,17,라미스타,월세,33.93,202009,24,5000,51,2,2001,테헤란로53길 67
227,서울특별시,강남구,역삼동,657-4,657,4,레스빌,전세,25.25,202009,9,17800,0,3,2001,논현로106길 16
228,서울특별시,강남구,역삼동,657-4,657,4,레스빌,전세,51.14,202009,12,29400,0,1,2001,논현로106길 16
229,서울특별시,강남구,역삼동,778-38,778,38,로이코빌,전세,24.48,202009,14,25000,0,4,2018,도곡로37길 33
230,서울특별시,강남구,역삼동,778-38,778,38,로이코빌,전세,28.69,202009,20,31700,0,2,2018,도곡로37길 33
231,서울특별시,강남구,역삼동,703-7,703,7,루트원레지던스,전세,27.64,202009,22,26250,0,12,2012,언주로98길 36
232,서울특별시,강남구,역삼동,774-10,774,10,리치웰,전세,25.47,202009,5,32000,0,3,2017,언주로69길 28
233,서울특별시,강남구,역삼동,745-24,745,24,마이플레이스,전세,29.17,202009,3,32000,0,6,2018,논현로75길 24
234,서울특별시,강남구,역삼동,745-24,745,24,마이플레이스,전세,28.64,202009,19,32500,0,3,2018,논현로75길 24
235,서울특별시,강남구,역삼동,792-7,792,7,마이플레이스,전세,27.54,202009,24,33000,0,2,2018,논현로67길 46
236,서울특별시,강남구,역삼동,684-4,684,4,브니엘빌,전세,29.93,202009,8,18735,0,1,2000,봉은사로48길 19
237,서울특별시,강남구,역삼동,684-4,684,4,브니엘빌,전세,29.93,202009,8,18735,0,1,2000,봉은사로48길 19
238,서울특별시,강남구,역삼동,792-79,792,79,블루밍,전세,32.74,202009,7,17000,0,2,2001,논현로67길 28
239,서울특별시,강남구,역삼동,749-17,749,17,샤인빌,전세,34.22,202009,5,16800,0,4,2002,역삼로17길 15
240,서울특별시,강남구,역삼동,749-17,749,17,샤인빌,전세,34.22,202009,7,16800,0,4,2002,역삼로17길 15
241,서울특별시,강남구,역삼동,749-17,749,17,샤인빌,월세,41.43,202009,17,14700,10,3,2002,역삼로17길 15
242,서울특별시,강남구,역삼동,773-17,773,17,서광하우스,전세,42.13,202009,2,31000,0,4,2018,언주로71길 5-8
243,서울특별시,강남구,역삼동,792-46,792,46,서담 village B,월세,29.86,202009,1,3000,170,5,2018,논현로67길 34-4
244,서울특별시,강남구,역삼동,690-17,690,17,서준빌라,전세,43.56,202009,10,31000,0,2,2000,언주로104길 12-10
245,서울특별시,강남구,역삼동,774-31,774,31,성제빌딩,전세,69.07,202009,4,28000,0,4,2001,언주로69길 16
246,서울특별시,강남구,역삼동,780-35,780,35,쉐누빌,전세,59.71,202009,11,55650,0,3,2018,언주로65길 24
247,서울특별시,강남구,역삼동,738-17,738,17,씨엔씨하우징,전세,28.8,202009,7,15750,0,3,2002,논현로85길 5-13
248,서울특별시,강남구,역삼동,629-22,629,22,씨엘타운 B동,전세,31.91,202009,5,22000,0,2,2002,논현로97길 28
249,서울특별시,강남구,역삼동,752-40,752,40,아크빌,월세,14.84,202009,10,1000,50,4,2010,역삼로11길 1-2
250,서울특별시,강남구,역삼동,660-3,660,3,안촌빌,전세,48.79,202009,3,29400,0,1,2001,언주로103길 51
251,서울특별시,강남구,역삼동,774-23,774,23,야베스빌(774-23),전세,27.73,202009,11,12500,0,1,2001,언주로71길 19-4
252,서울특별시,강남구,역삼동,698-1,698,1,엔젤하우스,월세,40.23,202009,19,1000,110,4,2002,테헤란로53길 57-5
253,서울특별시,강남구,역삼동,774-40,774,40,역삼 더하임,전세,24.99,202009,3,42000,0,2,2020,역삼로38길 19
254,서울특별시,강남구,역삼동,782-29,782,29,역삼더힐하우스,전세,45.83,202009,1,47500,0,2,2016,논현로64길 31
255,서울특별시,강남구,역삼동,698-19,698,19,역삼동 698-19 공동주택 (백승완),전세,35.24,202009,17,29000,0,2,2016,테헤란로51길 46
256,서울특별시,강남구,역삼동,792-32,792,32,역삼로얄빌라,전세,63.47,202009,29,25000,0,1,1989,논현로67길 36
257,서울특별시,강남구,역삼동,766-9,766,9,연포빌라,월세,27.66,202009,25,11000,30,1,1996,도곡로57길 3-4
258,서울특별시,강남구,역삼동,793-3,793,3,오크빌,월세,45.79,202009,3,1000,100,2,2003,논현로67길 47
259,서울특별시,강남구,역삼동,655-11,655,11,은혜주택,전세,45.55,202009,9,15500,0,4,2001,봉은사로38길 15
260,서울특별시,강남구,역삼동,687-8,687,8,제이플러스,월세,26.51,202009,10,1000,95,2,2015,언주로106길 13
261,서울특별시,강남구,역삼동,725-68,725,68,제이하우스,전세,26.66,202009,2,18000,0,3,2000,역삼로25길 34
262,서울특별시,강남구,역삼동,663-18,663,18,조광빌라트,월세,107.12,202009,16,4000,200,4,2002,테헤란로39길 57
263,서울특별시,강남구,역삼동,697-39,697,39,조이하우스(697-39),전세,26.69,202009,14,20000,0,1,2001,테헤란로51길 30
264,서울특별시,강남구,역삼동,741-21,741,21,지에스 빌,전세,14.77,202009,23,17800,0,4,2013,논현로79길 40-1
265,서울특별시,강남구,역삼동,723-22,723,22,초이스빌라(723-22),전세,30.26,202009,12,7000,0,4,2002,테헤란로34길 33-5
266,서울특별시,강남구,역삼동,685-23,685,23,케아하우스 17차,전세,18.48,202009,11,27000,0,3,2020,언주로106길 40
267,서울특별시,강남구,역삼동,685-23,685,23,케아하우스 17차,전세,17.85,202009,22,26800,0,3,2020,언주로106길 40
268,서울특별시,강남구,역삼동,685-23,685,23,케아하우스 17차,전세,18.5,202009,25,27100,0,2,2020,언주로106길 40
269,서울특별시,강남구,역삼동,685-23,685,23,케아하우스 17차,전세,20.58,202009,26,26300,0,4,2020,언주로106길 40
270,서울특별시,강남구,역삼동,697-55,697,55,테라스,전세,26.39,202009,7,15750,0,2,2009,테헤란로53길 31
271,서울특별시,강남구,역삼동,774-13,774,13,프리타운빌라트,전세,57.23,202009,24,26250,0,3,1997,언주로71길 27
272,서울특별시,강남구,역삼동,752-44,752,44,하우스안,월세,29.04,202009,4,15000,45,3,2014,역삼로9길 4
273,서울특별시,강남구,역삼동,777-30,777,30,한빛위너스,전세,44.42,202009,29,48300,0,5,2016,논현로68길 25
274,서울특별시,강남구,역삼동,781-33,781,33,현영가든빌라,전세,80.22,202009,23,44000,0,2,1992,도곡로27길 26
275,서울특별시,강남구,역삼동,637-44,637,44,호아빌라트,전세,86.61,202009,22,40950,0,4,2002,테헤란로19길 21-5
276,서울특별시,강남구,역삼동,793-11,793,11,홈피아빌리지,전세,66.52,202009,4,38000,0,2,1989,도곡로17길 25
277,서울특별시,강남구,역삼동,697-33,697,33,힐스테이트1,전세,29.07,202009,24,27000,0,4,2015,테헤란로51길 40
278,서울특별시,강남구,역삼동,669-7,669,7,힐하우스,월세,29.77,202009,25,5000,103,2,2017,봉은사로30길 69
279,서울특별시,강남구,일원동,638-17,638,17,(638-17),전세,25.19,202009,19,30000,0,2,2020,개포로136길 11
280,서울특별시,강남구,일원동,638-17,638,17,(638-17),전세,25.53,202009,21,27000,0,2,2020,개포로136길 11
281,서울특별시,강남구,일원동,638-17,638,17,(638-17),전세,25.08,202009,21,27000,0,2,2020,개포로136길 11
282,서울특별시,강남구,일원동,638-17,638,17,(638-17),전세,18.12,202009,26,25000,0,4,2020,개포로136길 11
283,서울특별시,강남구,일원동,649-14,649,14,(649-14),전세,68.22,202009,18,20000,0,2,1987,양재대로49길 36
284,서울특별시,강남구,일원동,660,660,0,(660-0),월세,74.35,202009,9,20000,70,2,1986,양재대로43길 14
285,서울특별시,강남구,일원동,649-8,649,8,649-8,전세,19.23,202009,17,21000,0,1,2020,양재대로51길 21
286,서울특별시,강남구,일원동,649-8,649,8,649-8,전세,18.84,202009,19,25000,0,4,2020,양재대로51길 21
287,서울특별시,강남구,일원동,649-8,649,8,649-8,전세,18.84,202009,19,25000,0,4,2020,양재대로51길 21
288,서울특별시,강남구,일원동,649-8,649,8,649-8,전세,27.79,202009,19,30000,0,2,2020,양재대로51길 21
289,서울특별시,강남구,일원동,649-8,649,8,649-8,전세,24.8,202009,23,29000,0,2,2020,양재대로51길 21
290,서울특별시,강남구,일원동,649-8,649,8,649-8,전세,19.02,202009,23,25000,0,4,2020,양재대로51길 21
291,서울특별시,강남구,일원동,677-11,677,11,공간11,월세,29.85,202009,8,2000,110,3,2018,일원로5길 25
292,서울특별시,강남구,일원동,677-11,677,11,공간11,월세,29.82,202009,12,3000,115,2,2018,일원로5길 25
293,서울특별시,강남구,일원동,628-1,628,1,다세대주택(6세대),전세,42.84,202009,5,22000,0,1,1987,개포로130길 26
294,서울특별시,강남구,일원동,663-13,663,13,드림캐슬,전세,17.25,202009,10,17000,0,5,2018,일원로5길 41
295,서울특별시,강남구,일원동,650-1,650,1,지음재,전세,27.48,202009,25,27800,0,2,2017,양재대로51길 17-4
296,서울특별시,강남구,일원동,739,739,0,청솔빌리지,전세,59.75,202009,9,47250,0,2,1993,광평로10길 50
297,서울특별시,강남구,일원동,644-7,644,7,포엠하우스,전세,44.94,202009,17,35000,0,2,2018,양재대로53길 10
298,서울특별시,강남구,청담동,109-7,109,7,(109-7),월세,18.35,202009,1,1000,60,2,2011,도산대로99길 28-10
299,서울특별시,강남구,청담동,112-2,112,2,(112-2),전세,46.68,202009,11,13900,0,-1,1997,도산대로83길 48
300,서울특별시,강남구,청담동,109-5,109,5,대아빌라(109-5),전세,53.75,202009,10,35000,0,2,1995,도산대로99길 28-14
301,서울특별시,강남구,청담동,Dec-56,56,12,더_헤리움,전세,54.46,202009,22,71400,0,3,2017,도산대로102길 14-6
302,서울특별시,강남구,청담동,40-20,40,20,수정하이츠,전세,51.93,202009,11,21000,0,4,2001,학동로55길 15
303,서울특별시,강남구,청담동,58,58,0,청경빌라(58-0),전세,75.53,202009,9,36500,0,1,1993,도산대로96길 19
304,서울특별시,강남구,청담동,37,37,0,청담 37,전세,20.67,202009,3,19900,0,3,2002,선릉로138길 30
305,서울특별시,강남구,청담동,Sep-61,61,9,파크웨이 인 청담,월세,29.89,202009,28,7000,90,4,2015,삼성로140길 17
306,서울특별시,강동구,고덕동,179-5,179,5,(179-5),전세,44.91,202009,2,10000,0,1,1987,상일로21길 14-6
307,서울특별시,강동구,고덕동,646-8,646,8,(646-8),월세,52.5,202009,11,4000,45,2,1986,동남로83길 75
308,서울특별시,강동구,고덕동,189-5,189,5,SC빌,전세,29.89,202009,6,21000,0,2,2020,상일로17길 28
309,서울특별시,강동구,고덕동,162-2,162,2,그린나래빌,전세,28.65,202009,26,27000,0,3,2020,아리수로82길 5-1
310,서울특별시,강동구,고덕동,162-2,162,2,그린나래빌,전세,28.65,202009,28,27000,0,5,2020,아리수로82길 5-1
311,서울특별시,강동구,고덕동,233-10,233,10,삼도,전세,41.14,202009,13,12000,0,1,1986,아리수로 322
312,서울특별시,강동구,고덕동,502-4,502,4,세화빌라,월세,43.455,202009,19,10000,20,2,1988,동남로83길 9
313,서울특별시,강동구,고덕동,163-3,163,3,이노빌,전세,20.25,202009,9,24000,0,4,2020,아리수로82길 5-7
314,서울특별시,강동구,길동,230,230,0,(230-0),월세,45.12,202009,16,1000,65,2,2003,양재대로110길 52
315,서울특별시,강동구,길동,330-11,330,11,(330-11),월세,49.56,202009,12,10000,43,3,2014,양재대로124길 57-5
316,서울특별시,강동구,길동,342-35,342,35,(342-35),월세,41.23,202009,15,2000,53,2,2004,양재대로124길 70-15
317,서울특별시,강동구,길동,342-5,342,5,(342-5),전세,45.45,202009,11,18000,0,3,2002,양재대로124길 70-10
318,서울특별시,강동구,길동,397-3,397,3,(397-3),월세,19.47,202009,5,1000,55,3,2014,천호대로187길 61
319,서울특별시,강동구,길동,410-11,410,11,(410-11),월세,23.31,202009,24,7500,10,3,2005,천호대로191길 72
320,서울특별시,강동구,길동,361-4,361,4,그린빌,전세,53.89,202009,18,18900,0,5,2004,천중로54길 39
321,서울특별시,강동구,길동,109-1,109,1,그린스위트빌2차,전세,43.17,202009,3,30000,0,5,2015,천호대로199길 37
322,서울특별시,강동구,길동,347-6,347,6,그린파크빌,전세,50.53,202009,7,25000,0,3,2010,천중로 195-23
323,서울특별시,강동구,길동,334-4,334,4,그린파크빌,전세,41.52,202009,10,29000,0,3,2013,양재대로126길 18
324,서울특별시,강동구,길동,324-1,324,1,길동블루빌,전세,44.29,202009,15,26500,0,4,2013,명일로27길 45
325,서울특별시,강동구,길동,334-9,334,9,다정마을(334-9),월세,29.19,202009,26,1000,35,2,2011,천중로49길 55-1
326,서울특별시,강동구,길동,334-9,334,9,다정마을(334-9),월세,83.76,202009,26,1000,35,4,2011,천중로49길 55-1
327,서울특별시,강동구,길동,108-3,108,3,동하에코빌 2차,전세,41.95,202009,3,27300,0,3,2016,천호대로197길 60-7
328,서울특별시,강동구,길동,323-12,323,12,런던빌(323-12),전세,39.42,202009,26,20000,0,2,2012,양재대로126길 35
329,서울특별시,강동구,길동,244,244,0,베네시티,전세,29.37,202009,12,22500,0,4,2017,천호대로185길 17
330,서울특별시,강동구,길동,330-13,330,13,베네시티(3차),전세,29.03,202009,4,24000,0,2,2017,양재대로124길 57-8
331,서울특별시,강동구,길동,106-7,106,7,삼보프리빌,전세,81,202009,4,36500,0,5,2010,명일로 230
332,서울특별시,강동구,길동,May-76,76,5,삼성시티뷰,전세,37.72,202009,17,27000,0,3,2013,천중로55길 50
333,서울특별시,강동구,길동,341-18,341,18,선경하이빌,전세,15.24,202009,14,16000,0,4,2018,천중로49가길 33-14
334,서울특별시,강동구,길동,141-11,141,11,선이홈,월세,28.64,202009,2,10000,40,3,2017,천호대로197길 27
335,서울특별시,강동구,길동,323-7,323,7,성호빌리지,월세,49.44,202009,24,9000,40,2,2011,양재대로126길 35-2
336,서울특별시,강동구,길동,379-7,379,7,수하우스,전세,41.69,202009,1,23000,0,3,2017,천중로44길 54
337,서울특별시,강동구,길동,329-14,329,14,신대원빌,월세,79.54,202009,11,3000,90,1,2001,양재대로124길 75-6
338,서울특별시,강동구,길동,361-14,361,14,엠엑스아뜨리에빌아파트,전세,60.63,202009,17,28000,0,5,2009,천중로56길 40
339,서울특별시,강동구,길동,359-7,359,7,예가풍경채(359-7),전세,25.67,202009,7,16800,0,2,2017,천중로52길 42-10
340,서울특별시,강동구,길동,321-9,321,9,예건네스빌(321-9),전세,29.74,202009,12,19900,0,3,2015,천중로49길 79-1
341,서울특별시,강동구,길동,380-4,380,4,우성하이츠,전세,84.16,202009,21,30000,0,3,1995,양재대로115길 27
342,서울특별시,강동구,길동,329-12,329,12,원앙빌라,월세,54.36,202009,7,15500,20,3,1990,양재대로124길 75-7
343,서울특별시,강동구,길동,387-5,387,5,청광플러스원(큐브1차),월세,16.685,202009,14,500,50,13,2012,천중로42길 70
344,서울특별시,강동구,길동,357-12,357,12,태양빌라,월세,90.41,202009,1,29000,10,1,1995,천중로50길 18
345,서울특별시,강동구,길동,357-12,357,12,태양빌라,전세,90.15,202009,23,29000,0,1,1995,천중로50길 18
346,서울특별시,강동구,길동,393-2,393,2,한승리치빌,전세,28.67,202009,4,13000,0,5,2019,천호대로185길 89-1
347,서울특별시,강동구,길동,327-9,327,9,호수빌라,월세,43.76,202009,5,4000,40,3,1991,명일로27길 19
348,서울특별시,강동구,둔촌동,May-35,35,5,CTTOWER,월세,12.18,202009,5,1000,45,2,2012,명일로10나길 30
349,서울특별시,강동구,둔촌동,614-3,614,3,길성빌라(라동),전세,46.59,202009,18,15000,0,3,1987,동남로49길 30-3
350,서울특별시,강동구,둔촌동,Mar-39,39,3,네모하우스,월세,20.71,202009,1,1000,58,6,2015,명일로10길 10
351,서울특별시,강동구,둔촌동,110-5,110,5,명문아이빌2단지,전세,48.99,202009,9,36000,0,5,2016,진황도로 215-10
352,서울특별시,강동구,둔촌동,110-5,110,5,명문아이빌2단지,전세,49.68,202009,22,30400,0,6,2016,진황도로 215-10
353,서울특별시,강동구,둔촌동,77-34,77,34,삼성씨티빌,전세,29.43,202009,1,26000,0,6,2018,양재대로102가길 42
354,서울특별시,강동구,둔촌동,77-34,77,34,삼성씨티빌,전세,29.43,202009,10,24500,0,3,2018,양재대로102가길 42
355,서울특별시,강동구,둔촌동,483-11,483,11,썬트레빌,월세,94.56,202009,11,3000,107,4,2009,양재대로100길 26-5
356,서울특별시,강동구,둔촌동,490-11,490,11,아름빌,전세,59.33,202009,23,20000,0,4,2007,풍성로61길 36-17
357,서울특별시,강동구,둔촌동,611-4,611,4,일자산파크빌,전세,51.73,202009,8,24000,0,4,2002,천호대로198길 42
358,서울특별시,강동구,둔촌동,618-1,618,1,초록빌라,전세,50.77,202009,11,22000,0,4,1995,동남로49길 46-13
359,서울특별시,강동구,둔촌동,98-65,98,65,푸르미빌,전세,35.62,202009,28,24100,0,3,2016,진황도로 203-6
360,서울특별시,강동구,둔촌동,446-19,446,19,하우징허브,전세,39.34,202009,3,23100,0,6,2015,천호대로186길 43
361,서울특별시,강동구,둔촌동,470,470,0,한승리치빌,전세,35.92,202009,8,22000,0,3,2014,양재대로100길 44
362,서울특별시,강동구,명일동,230-6,230,6,(230-6),월세,29.57,202009,2,4000,75,2,2019,상암로 291
